Symbol,Company Name,Series,Listing Date,Paid Up Value,Market Lot,ISIN,Face Value,Sector,Industry,Current Price,Daily Change %,Weekly Change %,Monthly Change %,Volume,Market Cap (Cr),P/E Ratio,52W High,52W Low
HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,BE,16-FEB-2000,2,1,INE293B01029,2,Consumer Cyclical,Lodging,2.450000047683716,0.0,-6.844108704362788,-6.48854371377539,84650.0,75.8353408,N/A,3.65,1.75
HBLPOWER,HBL Power Systems Limited,EQ,04-JAN-2007,1,1,INE292B01021,1,Industrials,Conglomerates,560.5499877929688,4.191447545161478,8.08908873542353,-1.5542740150390448,1496869.0,15560.3419136,47.693283,724.0,330.1
HBSL,HB Stockholdings Limited,BE,23-JUL-2018,10,1,INE550B01022,10,Financial Services,Capital Markets,106.66000366210938,4.990656075383438,12.391993621858433,-20.828382797165254,17051.0,76.8370112,3.2184672,186.02,68.7
HCC,Hindustan Construction Company Limited,EQ,01-APR-2003,1,1,INE549A01026,1,Industrials,Engineering & Construction,36.09000015258789,1.1491027015283806,2.006780845217423,-4.143429774415126,9234690.0,6069.4237184,10.174647,57.5,27.7
HCG,Healthcare Global Enterprises Limited,EQ,30-MAR-2016,10,1,INE075I01017,10,Healthcare,Medical Care Facilities,468.29998779296875,-0.04269203992129136,1.6717285252754912,13.444767839439683,103471.0,6486.3744,114.33661,519.5,314.0
HCL-INSYS,HCL Infosystems Limited,BE,01-JAN-1997,2,1,INE236A01020,2,Technology,Electronics & Computer Distribution,17.15999984741211,3.937005508898746,4.063069045443131,0.9411755730124081,201416.0,569.8734592,N/A,26.4,13.95
HCLTECH,HCL Technologies Limited,EQ,06-JAN-2000,2,1,INE860A01027,2,Technology,Information Technology Services,1898.4000244140625,3.378988191416304,1.8045327477711488,4.150323654591277,2765950.0,513871.2887296,30.558954,1902.0,1235.0
HDFCAMC,HDFC Asset Management Company Limited,EQ,06-AUG-2018,5,1,INE127D01025,5,Financial Services,Asset Management,4223.25,0.21712589002902158,-0.60953138719498,-6.375740524068433,472525.0,90175.0652928,40.950993,4864.0,2841.55
HDFCBANK,HDFC Bank Limited,EQ,08-NOV-1995,1,1,INE040A01034,1,Financial Services,Banks - Regional,1745.5999755859375,0.25270069707394394,3.821334102533256,1.81096648529069,12386806.0,1331473.1016192,19.72263,1794.0,1363.55
HDFCLIFE,HDFC Life Insurance Company Limited,EQ,17-NOV-2017,10,1,INE795G01014,10,Financial Services,Insurance - Life,688.2000122070312,2.046261461060676,0.4598240230922359,-5.492996337471604,1788502.0,147487.3131008,87.30573,761.2,511.4
HDIL,Housing Development and Infrastructure Limited,BZ,24-JUL-2007,10,1,INE191I01012,10,Real Estate,Real Estate - Diversified,3.9100000858306885,-2.249997854232788,-3.2178187438079036,1.8229211777604881,122360.0,216.2803712,N/A,5.8,3.4
HEADSUP,Heads UP Ventures Limited,EQ,14-DEC-2016,10,1,INE759V01019,10,Consumer Cyclical,Apparel Retail,11.640000343322754,3.0088508570704695,-4.197525030615694,-11.415524815889693,9002.0,26.1254048,N/A,22.5,10.95
HECPROJECT,HEC Infra Projects Limited,EQ,30-DEC-2021,10,1,INE558R01013,10,Industrials,Engineering & Construction,139.7100067138672,2.8413694787840504,1.5555711824634741,39.319912659104226,11954.0,141.904384,26.559772,168.53,53.0
HEG,HEG Limited,EQ,10-MAY-1995,2,1,INE545A01024,2,Industrials,Electrical Equipment & Parts,407.3500061035156,0.20910359250076874,0.5430117833331011,-5.01340788014594,193748.0,7889.9027968,27.626776,548.6,310.83
HEIDELBERG,HeidelbergCement India Limited,EQ,15-MAR-1995,10,1,INE578A01017,10,Basic Materials,Building Materials,213.02999877929688,1.3511567176856178,-1.402387676356038,-5.834768685643107,126307.0,4848.1046528,37.036396,258.0,189.5
HEMIPROP,Hemisphere Properties India Limited,EQ,22-OCT-2020,10,1,INE0AJG01018,10,Real Estate,Real Estate - Diversified,158.4600067138672,0.18968326050291098,-4.085708931475654,-12.467542516500783,771894.0,4506.6964992,N/A,264.95,135.1
HERANBA,Heranba Industries Limited,EQ,05-MAR-2021,10,1,INE694N01015,10,Basic Materials,Agricultural Inputs,455.1499938964844,0.5078917438378047,-1.727302192686205,0.8419159724343142,70196.0,1820.8145408,26.654951,562.0,280.4
HERCULES,Hercules Hoists Limited,EQ,19-FEB-2008,1,1,INE688E01024,1,Industrials,Specialty Industrial Machinery,234.22000122070312,-3.1548499856339625,-4.102523766419332,12.687031196936527,40292.0,752.0,21.480804,710.0,180.5
HERITGFOOD,Heritage Foods Limited,EQ,27-NOV-1996,5,1,INE978A01027,5,Consumer Defensive,Packaged Foods,463.04998779296875,1.959703625695297,-3.82179332174369,-26.042164854004017,315192.0,4291.3366016,24.56383,727.35,232.25
HEROMOTOCO,Hero MotoCorp Limited,EQ,11-APR-2003,2,1,INE158A01026,2,Consumer Cyclical,Auto Manufacturers,4794.10009765625,0.5505626112889709,6.073546200300968,-7.374699977490646,394712.0,95759.9973376,23.171852,6246.25,3548.6
HESTERBIO,Hester Biosciences Limited,EQ,13-MAR-2015,10,1,INE782E01017,10,Healthcare,Drug Manufacturers - Specialty & Generic,2385.449951171875,0.14904273788465294,-4.45014501945996,3.8936390950788975,4166.0,2023.7819904,85.97759,3379.0,1292.85
HEUBACHIND,Heubach Colorants India Limited,EQ,14-JUN-1995,10,1,INE492A01029,10,Basic Materials,Specialty Chemicals,543.8499755859375,0.15653325707872928,0.3043089896272882,0.49892840248846126,36482.0,1251.1489024,34.970966,733.9,354.0
HEXATRADEX,Hexa Tradex Limited,EQ,20-APR-2012,2,1,INE750M01017,2,Financial Services,Credit Services,271.8500061035156,-2.1770377566911083,4.377037190316021,-1.217298675479504,4172.0,1491.478016,N/A,371.6,142.0
HFCL,HFCL Limited,EQ,09-MAR-2011,1,1,INE548A01028,1,Technology,Communication Equipment,126.27999877929688,-0.8324152576391606,4.6230339454337095,9.904262055953806,13007261.0,18223.5004928,48.58077,171.0,65.95
HGINFRA,H.G. Infra Engineering Limited,EQ,09-MAR-2018,10,1,INE926X01010,10,Industrials,Engineering & Construction,1279.449951171875,-0.011724321422701092,6.816655452939134,-4.125144160968527,49579.0,8312.573952,15.528366,1879.9,805.1
HGS,Hinduja Global Solutions Limited,EQ,19-JUN-2007,10,1,INE170I01016,10,Industrials,Specialty Business Services,614.8499755859375,-0.21909065146856307,-15.01728049952488,-16.777208209939133,71226.0,2883.1234048,N/A,1040.0,606.5
HIKAL,Hikal Limited,EQ,14-FEB-2001,2,1,INE475B01022,2,Healthcare,Drug Manufacturers - Specialty & Generic,391.04998779296875,1.124896676653998,0.9943118451863486,12.145102983476049,269277.0,4808.738816,65.65656,416.95,260.3
HIL,HIL Limited,EQ,26-APR-1995,10,1,INE557A01011,10,Industrials,Building Products & Equipment,2470.89990234375,0.5064146685573344,0.11750009496555916,-8.834659239024594,10213.0,1881.2325888,93.910736,3171.15,2345.65
HILTON,Hilton Metal Forging Limited,EQ,24-MAY-2007,10,1,INE788H01017,10,Industrials,Metal Fabrication,80.97000122070312,0.4216842104267134,-2.280955075701898,3.8210071016272744,48568.0,192.4439936,30.757574,164.35,75.51
HIMATSEIDE,Himatsingka Seide Limited,EQ,08-FEB-1995,5,1,INE049A01027,5,Consumer Cyclical,Textile Manufacturing,164.5399932861328,1.193104003564513,8.822749078796004,10.771509844610788,2070762.0,2065.3123584,17.36258,187.95,114.5
HINDALCO,Hindalco Industries Limited,EQ,08-JAN-1997,1,1,INE038A01020,1,Basic Materials,Aluminum,652.0999755859375,0.6249499065282895,4.069582028973874,-9.46199575342763,3586402.0,144721.83808,11.611753,772.65,496.35
HINDCOMPOS,Hindustan Composites Limited,EQ,08-MAY-1996,5,1,INE310C01029,5,Consumer Cyclical,Auto Parts,444.29998779296875,3.7720411366837547,-4.410499255247638,-4.245692285998114,5243.0,651.6821504,20.102505,670.0,375.0
HINDCON,Hindcon Chemicals Limited,EQ,05-JUL-2021,2,1,INE642Y01029,2,Basic Materials,Specialty Chemicals,39.310001373291016,1.0799742613376648,-7.331440193062179,-14.58061498854389,37202.0,204.5064448,24.813665,69.7,33.9
HINDCOPPER,Hindustan Copper Limited,EQ,15-SEP-2010,5,1,INE531E01026,5,Basic Materials,Copper,263.3999938964844,0.7265751038181166,0.6495917501556198,-10.726993799671874,2174690.0,25442.38592,63.20914,415.8,163.9
HINDMOTORS,Hindustan Motors Limited,BE,21-FEB-2011,5,1,INE253A01025,5,Consumer Cyclical,Auto Manufacturers,21.479999542236328,-1.4678885597399987,-7.253887375839098,-6.64928583844633,107111.0,451.7480448,11.129534,48.6,15.25
HINDNATGLS,Hindusthan National Glass & Industries Limited,BE,15-APR-2009,2,1,INE952A01022,2,Consumer Cyclical,Packaging & Containers,22.670000076293945,-1.5204186555595234,0.3541386594319698,-10.25336551512193,11037.0,212.1613696,2.9769526,31.03,15.85
HINDOILEXP,Hindustan Oil Exploration Company Limited,EQ,23-SEP-2003,10,1,INE345A01011,10,Energy,Oil & Gas E&P,187.32000732421875,1.084674217314934,0.3804762400433765,-5.293486180955404,347101.0,2479.5561984,14.591439,293.55,156.75
HINDPETRO,Hindustan Petroleum Corporation Limited,EQ,17-JUN-1998,10,1,INE094A01015,10,Energy,Oil & Gas Refining & Marketing,360.70001220703125,0.16662207535290768,-2.880985962653353,-10.295944607826359,2571975.0,76814.2999552,18.29701,457.15,213.46666
HINDUNILVR,Hindustan Unilever Limited,EQ,06-JUL-1995,1,1,INE030A01027,1,Consumer Defensive,Household & Personal Products,2445.25,2.6208641049251384,-0.799202886959605,-8.454083010211981,1696471.0,573336.5579776,55.745945,3035.0,2172.05
HINDWAR-RE,Hindware Home Innovation Limited-RE,BE,07-NOV-2024,2,1,INE05AN20011,2,N/A,N/A,24.0,0.0,0.0,0.0,109649.0,0.0,N/A,30.0,24.0
HINDWAREAP,Hindware Home Innovation Limited,EQ,26-DEC-2019,2,1,INE05AN01011,2,Consumer Cyclical,"Furnishings, Fixtures & Appliances",277.04998779296875,1.7070462557541153,6.149420610332855,-7.196370441942977,106008.0,2084.0544256,N/A,554.4,249.35
HINDZINC,Hindustan Zinc Limited,EQ,21-NOV-2006,2,1,INE267A01025,2,Basic Materials,Other Industrial Metals & Mining,489.25,0.4517015218500351,0.73090131845736,-4.741039085556414,1077937.0,208204.8966656,23.68599,807.7,284.6
HIRECT,Hind Rectifiers Limited,EQ,26-DEC-2006,2,1,INE835D01023,2,Industrials,Electrical Equipment & Parts,1137.949951171875,1.761676831824279,1.8299732592281879,8.531230440808297,24857.0,1955.5180544,82.08934,1279.25,512.05
HISARMETAL,Hisar Metal Industries Limited,EQ,05-JAN-2017,10,1,INE598C01011,10,Basic Materials,Steel,162.0399932861328,0.08028510968026001,-4.715985174407441,-10.898497337347191,9860.0,88.56,19.43128,234.0,159.0
HITECH,Hi-Tech Pipes Limited,EQ,07-MAY-2018,1,1,INE106T01025,1,Basic Materials,Steel,165.3000030517578,2.327603022098041,-0.3796719410784312,-5.688367078033813,337757.0,3360.421888,43.198433,210.85,97.65
HITECHCORP,Hitech Corporation Limited,EQ,20-DEC-2007,10,1,INE120D01012,10,Consumer Cyclical,Packaging & Containers,233.8000030517578,1.5418037141184853,-6.536074852551234,-17.018632457228815,7430.0,401.9113728,25.407166,351.35,179.9
HITECHGEAR,The Hi-Tech Gears Limited,BE,21-JAN-2002,10,1,INE127B01011,10,Consumer Cyclical,Auto Parts,781.5499877929688,3.5645613872195065,-0.4838591597502296,1.0015508041172938,3144.0,1464.6995968,25.991337,1280.45,398.6
HLEGLAS,HLE Glascoat Limited,EQ,09-FEB-2023,2,1,INE461D01028,2,Industrials,Specialty Industrial Machinery,361.1000061035156,1.0918235619275285,-3.073408150483161,0.013853569377644245,42400.0,2464.3846144,58.79479,575.0,350.0
HLVLTD,HLV LIMITED,EQ,19-JUL-1995,2,1,INE102A01024,2,Consumer Cyclical,Lodging,16.950000762939453,-0.11784650102667513,-0.877190732070505,-3.6384274252225004,454995.0,1121.4050304,44.68421,42.0,14.76
HMAAGRO,HMA Agro Industries Limited,EQ,04-JUL-2023,1,1,INE0ECP01024,1,Consumer Defensive,Packaged Foods,41.08000183105469,0.958474361042874,-3.204516587327133,-8.609563662289228,306411.0,2060.6685184,N/A,84.05,39.12
HMT,HMT Limited,BZ,29-AUG-2003,10,1,INE262A01018,10,Industrials,Farm & Heavy Construction Machinery,61.939998626708984,-2.0246797995552215,-9.192201351591832,-16.680116117871584,16351.0,2238.5145856,N/A,105.0,41.05
HMVL,Hindustan Media Ventures Limited,EQ,21-JUL-2010,10,1,INE871K01015,10,Communication Services,Publishing,89.66999816894531,1.1163710649105065,2.409776917752406,1.724329684350792,26046.0,660.1629184,27.212122,127.95,77.95
HNDFDS,Hindustan Foods Limited,EQ,06-JUN-2023,2,1,INE254N01026,2,Industrials,Conglomerates,546.5999755859375,2.6671582495704955,-0.7084513013737512,-12.788196954776627,39211.0,6307.2899072,65.789474,686.4,467.0
HOMEFIRST,Home First Finance Company India Limited,EQ,03-FEB-2021,2,1,INE481N01025,2,Financial Services,Mortgage Finance,1086.699951171875,1.5987262505844733,5.7152587957248615,-1.4196965356436795,49825.0,9713.381376,28.93617,1383.3,776.65
HONASA,Honasa Consumer Limited,EQ,07-NOV-2023,10,1,INE0J5401028,10,Consumer Defensive,Household & Personal Products,224.75,-5.448042538705617,-38.297872340425535,-44.61557250842919,4796479.0,7308.5403136,93.75,547.0,222.7
HONAUT,Honeywell Automation India Limited,EQ,18-JUL-2003,10,1,INE671A01010,10,Industrials,Electrical Equipment & Parts,41019.69921875,-0.42710632171973567,-2.305555266119285,-20.064893247752906,4575.0,36237.63968,68.89323,59994.0,34977.7
HONDAPOWER,Honda India Power Products Limited,EQ,01-APR-2003,10,1,INE634A01018,10,Industrials,Specialty Industrial Machinery,2982.14990234375,1.5027196168737236,-12.232919551217545,-22.961769508040557,5760.0,3014.5292288,43.90604,4500.0,2156.0
HOVS,HOV Services Limited,BE,27-SEP-2006,10,1,INE596H01014,10,Technology,Information Technology Services,65.33000183105469,2.382072441703315,-3.1143385208614665,-9.502701729258913,2570.0,83.152832,27.364016,110.5,50.35
HPAL,HP Adhesives Limited,EQ,27-DEC-2021,2,1,INE0GSL01024,2,Basic Materials,Specialty Chemicals,76.27999877929688,0.07871629183004167,-4.911496361819323,-9.416934320615592,48965.0,701.9227648,34.107143,131.0,75.3
HPIL,Hindprakash Industries Limited,EQ,07-NOV-2022,10,1,INE05X901010,10,Basic Materials,Specialty Chemicals,138.1999969482422,-0.07953192993511678,-0.6398730412547906,1.580296838116533,1168.0,157.823936,81.74555,210.6,97.1
HPL,HPL Electric & Power Limited,EQ,04-OCT-2016,10,1,INE495S01016,10,Industrials,Electrical Equipment & Parts,482.3999938964844,0.12453427121576638,-1.861457455744699,-3.258798796530892,137602.0,3111.8227456,48.443447,694.0,198.55
HSCL,Himadri Speciality Chemical Limited,EQ,02-MAR-2007,1,1,INE019C01026,1,Basic Materials,Specialty Chemicals,488.45001220703125,1.5172022037097679,-3.0083387039058684,-15.0300020959103,617313.0,24044.7488,48.409542,688.7,250.05
HTMEDIA,HT Media Limited,EQ,01-SEP-2005,2,1,INE501G01024,2,Communication Services,Publishing,22.56999969482422,0.08869382900377866,-1.1388533935642229,-6.426206842779044,216494.0,515.7878272,N/A,36.9,22.16
HUBTOWN,Hubtown Limited,BE,07-FEB-2007,10,1,INE703H01016,10,Real Estate,Real Estate - Development,267.0,-0.8356545961002786,-4.420979356964546,2.96953820652669,65670.0,3454.9325824,N/A,344.3,71.55
HUDCO,Housing & Urban Development Corporation Limited,EQ,19-MAY-2017,10,1,INE031A01017,10,Financial Services,Credit Services,205.97999572753906,2.380830671508059,2.030904867030556,3.4711348516033573,2725901.0,41279.176704,16.737013,353.7,81.2
HUHTAMAKI,Huhtamaki India Limited,EQ,01-OCT-2004,2,1,INE275B01026,2,Consumer Cyclical,Packaging & Containers,266.6000061035156,1.272556924412393,-3.6675678036077235,-27.740887035418588,94629.0,2002.0856832,4.9597754,451.85,259.2
HYBRIDFIN,Hybrid Financial Services Limited,BE,05-DEC-2022,5,1,INE965B01022,5,Financial Services,Capital Markets,12.520000457763672,-1.6496393717526001,-7.533231218338663,4.159733618621054,4665.0,37.0897504,10.096774,15.79,7.75
HYUNDAI,Hyundai Motor India Limited,EQ,22-OCT-2024,10,1,INE0V6F01027,10,Consumer Cyclical,Auto Manufacturers,1830.199951171875,0.25471240006456747,5.186930804487546,0.5825442805100145,436515.0,148776.2620416,23.93464,1970.0,1688.5
ICDSLTD,ICDS Limited,EQ,17-NOV-1999,10,1,INE613B01010,10,Real Estate,Real Estate Services,48.58000183105469,4.563071003784318,11.345406009070464,7.335403518877147,18486.0,63.7406272,35.583942,63.45,28.5
ICEMAKE,Ice Make Refrigeration Limited,EQ,12-OCT-2020,10,1,INE520Y01019,10,Industrials,Specialty Industrial Machinery,761.0,-1.806451612903226,-10.34401379072405,-2.2290712571650735,60019.0,1213.3011456,49.288464,983.5,434.05
ICICIBANK,ICICI Bank Limited,EQ,17-SEP-1997,2,1,INE090A01021,2,Financial Services,Banks - Regional,1278.050048828125,2.1990323398707563,1.9422588023146332,0.832350992357002,11604338.0,901741.4909952,19.340193,1362.35,921.7
ICICIGI,ICICI Lombard General Insurance Company Limited,EQ,27-SEP-2017,10,1,INE765G01017,10,Financial Services,Insurance - Diversified,1837.5,1.817479343689593,-1.6432904386180767,-7.2244817709986515,502559.0,90846.2587904,41.099663,2301.9,1353.5
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,EQ,29-SEP-2016,10,1,INE726G01019,10,Financial Services,Insurance - Life,687.2000122070312,1.2747807191327656,-0.11627729548964388,-5.998218496428686,358244.0,99606.9343232,113.94214,796.8,463.45
ICIL,Indo Count Industries Limited,EQ,12-SEP-2005,2,1,INE483B01026,2,Consumer Cyclical,Textile Manufacturing,325.20001220703125,3.3857971156788467,-2.6492967847142603,-12.873405972664099,170358.0,6461.5538688,20.877642,450.65,255.45
ICRA,ICRA Limited,EQ,13-APR-2007,10,1,INE725G01011,10,Financial Services,Financial Data & Stock Exchanges,6331.7998046875,2.3767947976034365,-1.4689923711660744,-8.164247533311153,2675.0,6118.4851968,40.501816,7735.4,4983.4
IDBI,IDBI Bank Limited,EQ,20-SEP-1995,10,1,INE008A01015,10,Financial Services,Banks - Regional,76.77999877929688,0.9466227239206303,-0.05207096548587833,-0.19498443426993498,4241865.0,82675.2303104,12.214626,107.9,60.65
IDEA,Vodafone Idea Limited,EQ,09-MAR-2007,10,1,INE669E01016,10,Communication Services,Telecom Services,6.670000076293945,-3.4732239713152424,-9.375000607384276,-20.595233580963207,625748712.0,46698.8630016,N/A,19.18,6.61
IDEAFORGE,Ideaforge Technology Limited,EQ,07-JUL-2023,10,1,INE349Y01013,10,Technology,Computer Hardware,567.8499755859375,-0.0440063388036851,-1.4833533077685974,-12.368830928096065,113988.0,2448.1417216,189.00333,886.0,535.0
IDFCFIRSTB,IDFC First Bank Limited,EQ,06-NOV-2015,10,1,INE092T01019,10,Financial Services,Banks - Regional,64.1500015258789,1.9224704886733974,0.8330754525186206,-6.103627323729661,18942154.0,46974.5631232,19.993769,92.45,59.3
IEL,Indiabulls Enterprises Limited,EQ,27-DEC-2022,2,1,INE059901020,2,Industrials,Rental & Leasing Services,16.8700008392334,4.978227502187457,25.989547473357838,31.591273329314312,756273.0,331.8312448,N/A,16.87,9.72
IEX,Indian Energy Exchange Limited,EQ,23-OCT-2017,1,1,INE022Q01020,1,Financial Services,Capital Markets,163.11000061035156,1.1033278119967393,0.23967513933303564,-8.958474393664146,3107987.0,14499.0388224,37.047726,244.4,130.2
IFBAGRO,IFB Agro Industries Limited,EQ,03-APR-1996,10,1,INE076C01018,10,Consumer Defensive,Beverages - Wineries & Distilleries,544.2000122070312,-1.7246027617099324,-3.536295549708029,0.7871098997902118,3600.0,509.5707648,200.0,653.7,388.0
IFBIND,IFB Industries Limited,EQ,29-MAR-1995,10,1,INE559A01017,10,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1574.1500244140625,1.299917878754981,0.13995822453172663,-29.370722404304544,189498.0,6402.8094464,65.103134,2359.9,895.6
IFCI,IFCI Limited,EQ,26-APR-1995,10,1,INE039A01010,10,Financial Services,Credit Services,58.0,-2.0601168449091762,-2.4226087819287567,7.987341256104333,15789293.0,15190.1863936,116.2,91.4,24.15
IFGLEXPOR,IFGL Refractories Limited,EQ,14-NOV-2017,10,1,INE133Y01011,10,Basic Materials,Building Materials,477.25,0.8452192287374538,-4.262788365095286,-13.005829158073052,5323.0,1712.7676928,33.75355,935.0,466.05
IGARASHI,Igarashi Motors India Limited,EQ,09-OCT-2003,10,1,INE188B01013,10,Consumer Cyclical,Auto Parts,730.3499755859375,-0.8484931044191741,6.9639702172031015,9.761038291074394,33430.0,2307.1174656,102.374306,817.0,402.0
IGL,Indraprastha Gas Limited,EQ,26-DEC-2003,2,1,INE203G01027,2,Utilities,Utilities - Regulated Gas,312.6499938964844,0.4014129815351009,-25.470800024675956,-26.890899265099367,9643056.0,21773.5315456,10.956323,570.35,306.1
IGPL,IG Petrochemicals Limited,EQ,29-JAN-2007,10,1,INE204A01010,10,Basic Materials,Chemicals,524.8499755859375,0.2674492972124617,-3.306929368222025,-4.780485493022205,19751.0,1620.5763584,29.498318,727.0,402.5
